,idtwitter,subj,opos,oneg,iro,lpos,lneg,top,text,spans,rep,Rep Out
1831,587338186940149760,1,1,0,0,1,0,0,"@porrelloenzo Grazie mille signor Vincenzo, che belle foto, saluti, Non posso rispondere per DM, perché non mi segui :(","['@porrelloenzo Grazie mille signor Vincenzo, che belle foto, saluti, Non posso rispondere per DM, perché non mi segui :(']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1832,587528526988992513,1,1,1,0,1,1,0,@MirkoTrovato00 come devo fare per avere una tua risposta? 😭❤ x5,['@MirkoTrovato00 come devo fare per avere una tua risposta? 😭❤ x5'],['deresponsabilizzazione'],"tensor([[-2.3220e+00,  4.8025e-01,  1.7831e+00, -1.0763e-01, -1.3909e+00,
          6.3077e-01,  4.8197e-01, -9.6859e-01, -1.2955e+00,  1.4037e+00,
          2.1397e+00, -2.4714e-01, -8.3919e-01,  1.6984e+00, -5.9258e-04,
         -1.9389e+00,  4.3376e-02, -1.3085e+00, -1.9483e+00,  1.5191e+00,
          2.1117e+00,  4.0139e-03, -5.8871e-01]])"
1833,587553420678209536,1,0,1,1,1,0,0,Italia tappa buchi: ha salvato le banche Tedesche e Francesi http://t.co/qbX5lQwyFK,['Italia tappa buchi: ha salvato le banche Tedesche e Francesi http://t.co/qbX5lQwyFK'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1834,588070313084194816,1,0,0,0,0,0,0,"@iNebux taci va…quasi quasi vado a fare un giretto dal mio amicone interiorizzatore, chissà come sta?!","['@iNebux taci va…quasi quasi vado a fare un giretto dal mio amicone interiorizzatore, chissà come sta?!']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1835,588075906398302209,1,0,1,0,0,1,0,Christì fai meglio a cancellare tutto ciò che è successo dal quel cazzo di 2 luglio 2012  a settembre 2014 grazie,['Christì fai meglio a cancellare tutto ciò che è successo dal quel cazzo di 2 luglio 2012  a settembre 2014 grazie'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1836,588379071882510338,1,0,0,0,0,0,0,"@Pontifex_it non faccia partire padre Graziano,vogliamo sapere che fine abbia fatto guerrina e se lui ne sa qualcosa al riguardo..","['@Pontifex_it non faccia partire padre Graziano,vogliamo sapere che fine abbia fatto guerrina e se lui ne sa qualcosa al riguardo..']",['deresponsabilizzazione'],"tensor([[-2.3220e+00,  4.8025e-01,  1.7831e+00, -1.0763e-01, -1.3909e+00,
          6.3077e-01,  4.8197e-01, -9.6859e-01, -1.2955e+00,  1.4037e+00,
          2.1397e+00, -2.4714e-01, -8.3919e-01,  1.6984e+00, -5.9258e-04,
         -1.9389e+00,  4.3376e-02, -1.3085e+00, -1.9483e+00,  1.5191e+00,
          2.1117e+00,  4.0139e-03, -5.8871e-01]])"
1837,588609732283269121,0,0,0,0,0,0,0,Ho aggiunto un video a una playlist di @YouTube: http://t.co/BCVnXruvKu ROMA PRESENTAZIONE LIBRO SVIMEZ SULL’ECONOMIA DEL,['Ho aggiunto un video a una playlist di @YouTube: http://t.co/BCVnXruvKu ROMA PRESENTAZIONE LIBRO SVIMEZ SULL’ECONOMIA DEL'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1838,589093150028795905,0,0,0,0,0,0,0,MATURA VOGLIOSA ASCOLTA E GODI (tutta italia) http://t.co/73M0wzbfr2,['MATURA VOGLIOSA ASCOLTA E GODI (tutta italia) http://t.co/73M0wzbfr2'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1839,589317281647353856,1,0,1,1,0,1,0,Ma la #Boldrini ha qualche problema? Parla solo di immigrati e di differenza di genere. Lo saprà che esistono anche altri problemucci?,"['Ma la #Boldrini ha qualche problema? Parla solo di immigrati e di differenza di genere.', ' Lo saprà che esistono anche altri problemucci?']","['commento', 'commento']","tensor([[-1.3250, -0.8474,  0.9119,  0.8173, -0.4708, -0.1747, -0.2329,  1.9994,
         -0.4356,  0.9303, -0.1800, -0.3694, -1.5544,  1.7644, -1.1786, -1.1434,
         -0.5240, -1.4463, -1.7583,  2.0122,  1.0837,  2.6621, -1.2153]])"
1840,589519570051977217,0,0,0,0,0,0,0,"Renzi a Pompei, i video delle contestazioni - di Simona D'Albora Non sono mancate le contestazioni alla visita... http://t.co/ZGLNhEs75s","[""Renzi a Pompei, i video delle contestazioni - di Simona D'Albora Non sono mancate le contestazioni alla visita... http://t.co/ZGLNhEs75s""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1841,590076187118034945,1,1,1,0,1,1,0,Davanti alla morte di 700 persone bisognerebbe solo fare silenzio!Grande Roy!#unomaggiotaranto  https://t.co/XdN2wbpM1P,"['Davanti alla morte di 700 persone bisognerebbe solo fare silenzio!', 'Grande Roy!#unomaggiotaranto  https://t.co/XdN2wbpM1P']","['prescrizione', 'non risposta']","tensor([[-1.6205, -0.5976,  0.3677,  0.7629, -0.4712,  0.6718, -0.5906,  1.8247,
         -1.0888,  0.6417, -0.0410, -0.0376, -1.5476,  1.2522, -0.9514, -0.8394,
         -1.0102, -1.4237, -2.1581,  3.2145,  2.0119,  1.7781, -1.0000]])"
1842,590747169612812290,1,0,1,0,0,1,0,E niente ...in piedi anche questa volta sul treno. Ed io che volevo dormire..,['E niente ...in piedi anche questa volta sul treno. Ed io che volevo dormire..'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1843,590774168750260224,1,0,0,0,0,0,0,"Buongiorno a tutti, si inizia la giornata. Come va?","['Buongiorno a tutti, si inizia la giornata. Come va?']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1844,591239298957053952,1,1,0,0,1,0,0,@AntonacciBiagio grazie a te Biagio!!!!!!!!,['@AntonacciBiagio grazie a te Biagio!!!!!!!!'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1845,591492050387800065,1,1,0,0,1,0,0,@iccio1963 Che bel buongiorno!!!!Grazie e baci.....buona giornata,['@iccio1963 Che bel buongiorno!!!!Grazie e baci.....buona giornata'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1846,591604658981994497,1,1,1,0,1,1,0,@/DRUMMERS94s mi piace tutto tranne il nick@👼,['@/DRUMMERS94s mi piace tutto tranne il nick@👼'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1847,591839062555668481,0,0,0,0,0,0,0,"Google ora fa concorrenza anche alle compagnie telefoniche, col progetto Google “Fi”: http://t.co/b2Ly0P2jtS http://t.co/323qyReAUN","['Google ora fa concorrenza anche alle compagnie telefoniche, col progetto Google “Fi”: http://t.co/b2Ly0P2jtS http://t.co/323qyReAUN']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1848,593072690866491393,0,0,0,0,0,0,0,Giornata mondiale vittime dell’amianto 2015. In Italia ancora 4mila morti l’anno: La decima Giornata mondiale ... http://t.co/CrwTIdmM1C,['Giornata mondiale vittime dell’amianto 2015. In Italia ancora 4mila morti l’anno: La decima Giornata mondiale ... http://t.co/CrwTIdmM1C'],['descrizione'],"tensor([[-1.0005, -0.5041, -0.2311,  0.6449, -0.5302,  0.2836, -0.1331,  0.8734,
         -0.4865,  0.0697, -0.4291, -0.3043, -1.1621,  0.6095, -1.8699, -0.2857,
         -0.6087, -1.4652, -1.1584,  4.0568,  0.5766,  3.0614, -1.0879]])"
1849,593319443549171713,0,0,0,0,0,0,0,#Esteri #News #news Nepal: si organizzano i soccorsi internazionali dopo il terremoto http://t.co/wKHOW23iXn http://t.co/UtApP1uyaa,['#Esteri #News #news Nepal: si organizzano i soccorsi internazionali dopo il terremoto http://t.co/wKHOW23iXn http://t.co/UtApP1uyaa'],['descrizione'],"tensor([[-1.0005, -0.5041, -0.2311,  0.6449, -0.5302,  0.2836, -0.1331,  0.8734,
         -0.4865,  0.0697, -0.4291, -0.3043, -1.1621,  0.6095, -1.8699, -0.2857,
         -0.6087, -1.4652, -1.1584,  4.0568,  0.5766,  3.0614, -1.0879]])"
1850,594196766184087554,1,0,1,0,0,1,0,#Vergogna #SiExpo  https://t.co/Uh8ROEKXIj,['#Vergogna #SiExpo  https://t.co/Uh8ROEKXIj'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1851,594221762893713409,1,0,0,0,0,0,0,@GrouchoMac @IMorleo strano non è alla Scala?,['@GrouchoMac @IMorleo strano non è alla Scala?'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1852,594288946433003520,1,0,0,0,0,0,0,Vaffanculo - Marco Masini - Music Video - VEVO http://t.co/LPMiNMotJW Dedico questa cansone a i amici miei della squadra Milan B lega QRSL,['Vaffanculo - Marco Masini - Music Video - VEVO http://t.co/LPMiNMotJW Dedico questa cansone a i amici miei della squadra Milan B lega QRSL'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1853,595210412947349504,1,0,1,0,0,1,0,"Vogliono sempre fare di testa loro, e la maggior parte non sanno neanche per cosa si muovono realmente","['Vogliono sempre fare di testa loro, e la maggior parte non sanno neanche per cosa si muovono realmente']",['giustificazione'],"tensor([[-1.4455, -0.3633,  0.3219,  0.8044, -0.4939,  0.4313, -0.1471,  0.7020,
         -0.7169,  0.3489,  0.0560, -0.2866, -1.3201,  0.9830, -1.3701, -0.8337,
         -0.7173, -1.9656, -1.4082,  3.6753,  1.0477,  2.6647, -0.9514]])"
1854,595310840452149249,1,1,0,0,1,0,0,@Minaring_AOA_ lo spero anche io!! Ho famissima *ridacchia*,"['@Minaring_AOA_ lo spero anche io!!', ' Ho famissima *ridacchia*']","['non risposta', 'non risposta']","tensor([[-1.8253, -0.7666,  1.4228,  0.4725, -0.7201,  0.5337,  0.0637,  1.1582,
         -0.9036,  1.6074,  0.4648, -0.1188, -1.7185,  2.2171, -0.6007, -1.2113,
         -0.8406, -1.5306, -2.2169,  2.2497,  1.8833,  0.8233, -1.0257]])"
1855,595620834028298241,0,0,0,0,0,0,0,"#news La scuola in piazza contro la riforma Matteo Renzi: ""Ascoltiamo la ... - TGCOM http://t.co/CPTw7f9oYI","['#news La scuola in piazza contro la riforma Matteo Renzi: ""Ascoltiamo la ... - TGCOM http://t.co/CPTw7f9oYI']",['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
1856,596181699743981568,1,1,0,0,1,0,0,"""... Come il Padre ha amato me, così anch'io ho amato voi. Rimanete nel mio amore ..."" http://t.co/MAubCTREXQ","['""... Come il Padre ha amato me, così anch\'io ho amato voi. Rimanete nel mio amore ..."" http://t.co/MAubCTREXQ']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1857,596272710675779585,0,0,0,0,0,0,0,Tra due giorni 37 anni senza Peppino https://t.co/fORKolBNOP via @ChangeItalia,['Tra due giorni 37 anni senza Peppino https://t.co/fORKolBNOP via @ChangeItalia'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1858,596344569115082752,1,0,1,0,0,1,0,@giovannibennard sono malata io che dobbiamo fare,['@giovannibennard sono malata io che dobbiamo fare'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1859,596686786136559616,1,1,0,0,1,0,0,"@baldiniofficial perché ho sempre pensato che fossi bravo anche senza l'aiuto di fiorello, stavi simpatico e facevi ridere","[""@baldiniofficial perché ho sempre pensato che fossi bravo anche senza l'aiuto di fiorello, stavi simpatico e facevi ridere""]",['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1860,596733211746643969,1,0,1,0,0,1,0,L'errore più terribile che possa fare chi è stato nel PCI è pensare che il PD abbia qualcosa a che vedere con quella storia.Non è così!,"[""L'errore più terribile che possa fare chi è stato nel PCI è pensare che il PD abbia qualcosa a che vedere con quella storia.Non è così!""]",['giudizio'],"tensor([[-1.4585, -0.7924,  0.0077,  0.5764, -0.1661,  0.1448, -0.3499,  1.1285,
         -0.9217,  0.1432, -0.0316, -0.2705, -1.3019,  0.7474, -0.9204, -0.6637,
         -0.6868, -1.8194, -1.2748,  3.7793,  1.0668,  2.5437, -0.5225]])"
1861,596792144876195840,1,1,0,0,1,0,0,"#WeAreHereForDecarli noi ci siamo sempre. Grazie per tutti i sorrisi, ti amiamo castorino del nostro cuore. x23","['#WeAreHereForDecarli noi ci siamo sempre. Grazie per tutti i sorrisi, ti amiamo castorino del nostro cuore. x23']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1862,597131405408239617,0,0,0,0,0,0,0,Anche lo SFIZIETTO PIZZERIA ha scelto NEON ALFA http://t.co/uwD6gVWeTH,['Anche lo SFIZIETTO PIZZERIA ha scelto NEON ALFA http://t.co/uwD6gVWeTH'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1863,597343216644562944,1,0,0,0,0,0,0,Devo cominciare a guardare il diario di scuola più spesso..,['Devo cominciare a guardare il diario di scuola più spesso..'],['prescrizione'],"tensor([[-1.2215, -0.4733, -0.0694,  0.3865, -0.6513,  0.4047,  0.1076,  0.7579,
         -0.5173,  0.2877, -0.3335, -0.4898, -1.1337,  0.7084, -1.6759, -0.3342,
         -0.3181, -1.3757, -1.2746,  4.2315,  1.0089,  2.4321, -1.2077]])"
1864,597508400692461569,1,0,1,1,1,0,0,Pure io volevo fare gli auguri alle vostre mamme.Tutte perfette e amorevoli le vostre!,['Pure io volevo fare gli auguri alle vostre mamme.Tutte perfette e amorevoli le vostre!'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1865,597834030504116225,1,1,0,1,1,1,0,"#Nonbeccomailaporta  Guarin stagione finita? Dai, un po' di culo anche per noi http://t.co/lp5gqbHbPO","[""#Nonbeccomailaporta  Guarin stagione finita? Dai, un po' di culo anche per noi http://t.co/lp5gqbHbPO""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1866,598044497205960705,1,1,0,0,1,0,0,"@sunljam le graduatorie per chi deve partecipare alla vacanza inpdap, poi in base alla posizione si sceglie dove andare :)","['@sunljam le graduatorie per chi deve partecipare alla vacanza inpdap, poi in base alla posizione si sceglie dove andare :)']",['ridimensionamento'],"tensor([[-1.1793, -0.2982, -0.1765,  0.5912, -0.7510, -0.1218, -0.3854,  1.1962,
         -0.4467,  0.0122, -0.4273, -0.2480, -1.0580,  0.6934, -1.2976, -0.6389,
         -0.0951, -1.5466, -1.2170,  3.3577,  1.2990,  2.7926, -1.2039]])"
1867,598079095990255616,1,0,1,1,0,0,0,Ma tutto questo caldo è legale?,['Ma tutto questo caldo è legale?'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1868,598565776682024960,1,0,1,1,0,1,0,"Riuscirò a fare due cose praticamente contemporaneamente? No, non ci riuscirò","['Riuscirò a fare due cose praticamente contemporaneamente? No, non ci riuscirò']",['previsione'],"tensor([[-0.8173, -0.8612, -0.1672,  1.1911, -0.2972,  0.1734, -0.5881,  1.2618,
         -0.7316,  0.1103, -0.2382, -0.3652, -1.4430,  0.8136, -1.7604, -0.4757,
         -1.0020, -1.3698, -1.3212,  3.4610,  0.5684,  3.6701, -0.9657]])"
1869,599591116615196673,1,0,1,0,0,1,0,DISINFORMAZIONE Profugo stupra la figlia della famiglia italiana che lo aveva ospitato – http://t.co/3SpBhGR06i http://t.co/9TOwAjI7fa,['DISINFORMAZIONE Profugo stupra la figlia della famiglia italiana che lo aveva ospitato –\xa0http://t.co/3SpBhGR06i http://t.co/9TOwAjI7fa'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1870,600207180818677760,1,0,1,0,0,1,0,"Te caldo anche d'estate, Ma sono Pazzi? - Te caldo anche d’estate, Ma sono Pazzi? …Capita spesso di vedere,... http://t.co/iqbZDA5fnB","[""Te caldo anche d'estate, Ma sono Pazzi?"", ' - Te caldo anche d’estate, Ma sono\xa0Pazzi? …', 'Capita spesso di vedere,... http://t.co/iqbZDA5fnB']","['commento', 'commento', 'possibilità']","tensor([[-0.8960, -0.9944,  0.4224,  0.9871, -0.2428, -0.0424, -0.8089,  1.8197,
         -0.8327,  0.6324, -0.4322, -0.2793, -1.4451,  1.1959, -1.3054, -0.1587,
         -1.0268, -1.6521, -1.3416,  2.5614,  0.7998,  2.9572, -0.9788]])"
1871,601064865659256832,1,1,0,0,1,0,0,Io amo andare in centro a fare shopping,['Io amo andare in centro a fare shopping'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1872,601071129810309120,1,1,0,0,1,0,0,"@juventusfc E come se vogliamo vincerla, forza ragazzi!!!!!!!","['@juventusfc E come se vogliamo vincerla, forza ragazzi!!!!!!!']",['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1873,601668046277767168,0,0,0,0,0,0,0,La misura esatta di Valeria Parrella: Massimo Onofri su @Avvenire_NEI per TROPPA IMPORETANZA ALL'AMORE. http://t.co/TQZIifsozL,"[""La misura esatta di Valeria Parrella: Massimo Onofri su @Avvenire_NEI per TROPPA IMPORETANZA ALL'AMORE. http://t.co/TQZIifsozL""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1874,601799721439666177,1,1,0,0,1,0,0,"@CarloCarli9 @forza_italia la legge, condivisa da tutti, per familiari persone fucilate e decimate è un riconoscimento importante ed atteso","['@CarloCarli9 @forza_italia la legge, condivisa da tutti, per familiari persone fucilate e decimate è un riconoscimento importante ed atteso']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1875,602769917897760768,0,0,0,0,0,0,0,Scopriamo a giugno il paradiso della Regina Sibilla!... http://t.co/vdv5E85hFr,['Scopriamo a giugno il paradiso della Regina Sibilla!... http://t.co/vdv5E85hFr'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1876,602864500543459329,0,0,0,0,0,0,0,"Il Catanzaro continua a credere nella possibilità di riportare in giallorosso Andrea Razzitti, anche se il... http://t.co/edVyN6VjOR","['Il Catanzaro continua a credere nella possibilità di riportare in giallorosso Andrea Razzitti, anche se il... http://t.co/edVyN6VjOR']",['ridimensionamento'],"tensor([[-1.1793, -0.2982, -0.1765,  0.5912, -0.7510, -0.1218, -0.3854,  1.1962,
         -0.4467,  0.0122, -0.4273, -0.2480, -1.0580,  0.6934, -1.2976, -0.6389,
         -0.0951, -1.5466, -1.2170,  3.3577,  1.2990,  2.7926, -1.2039]])"
1877,602874974135783425,0,0,0,0,0,0,0,@nonleggerlo uno svizzero che ha trovato l'America ...in Italia,"[""@nonleggerlo uno svizzero che ha trovato l'America ...in Italia""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1878,602932772735361024,1,1,0,0,1,0,0,@chiccacor domenica spaccate tutto....solo uno stadio come il San Paolo può e deve fare la differenza 💛❤💛❤,"['@chiccacor domenica spaccate tutto....', 'solo uno stadio come il San Paolo può e deve fare la differenza 💛❤💛❤']","['prescrizione', 'sancire']","tensor([[-1.2315, -0.9625, -0.0749,  0.3714, -0.8539,  0.0614, -0.0078,  0.9717,
         -0.1271,  0.3321, -0.3298, -0.3148, -1.1791,  0.7221, -1.0575, -0.7559,
          0.4893, -1.1420, -1.3734,  3.4300,  1.7778,  2.0075, -1.4058]])"
1879,602964352421998592,1,1,0,0,1,0,0,Quanto è gnocco Rollo?,['Quanto è gnocco Rollo?'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
