,Unnamed: 0,idtwitter,subj,opos,oneg,iro,lpos,lneg,top,text,Stralci_predetti,Repertori_predetti,Rep Out
1782,1782,588070313084194816,1,0,0,0,0,0,0,"@iNebux taci va…quasi quasi vado a fare un giretto dal mio amicone interiorizzatore, chissà come sta!","['@iNebux taci va…quasi quasi vado a fare un giretto dal mio amicone interiorizzatore, chissà come sta!']",['commento'],"tensor([[-1.5880, -1.4619,  3.7493, -1.3725, -0.9422,  1.0222,  1.9982, -0.5520,
         -0.1960,  1.6875,  1.4403, -1.1817, -1.8323,  3.1413,  0.0487, -0.8219,
         -0.4529, -1.2129, -0.6772, -0.2785,  1.0259, -1.3361, -0.5173]])"
1783,1783,588075906398302209,1,0,1,0,0,1,0,Christì fai meglio a cancellare tutto ciò che è successo dal quel cazzo di 2 luglio 2012  a settembre 2014 grazie,['Christì fai meglio a cancellare tutto ciò che è successo dal quel cazzo di 2 luglio 2012  a settembre 2014 grazie'],['commento'],"tensor([[-1.2499, -1.3839,  2.9456, -1.4905, -0.7153,  1.0579,  2.6333, -1.7398,
         -0.4088,  1.6453,  0.8955, -0.9904, -1.2808,  1.5443, -0.2114,  0.2147,
          0.5729, -0.7136,  0.4515, -0.4334,  0.3227, -1.8948,  0.1145]])"
1784,1784,588379071882510338,1,0,0,0,0,0,0,"@Pontifex_it non faccia partire padre Graziano,vogliamo sapere che fine abbia fatto guerrina e se lui ne sa qualcosa al riguardo.","['@Pontifex_it non faccia partire padre Graziano,vogliamo sapere che fine abbia fatto guerrina e se lui ne sa qualcosa al riguardo.']",['deresponsabilizzazione'],"tensor([[-1.2328, -0.9503,  1.6662, -1.7810, -0.3777,  0.3855,  4.0948, -1.0102,
          1.1761,  1.3245, -0.1266, -0.9583, -1.3394,  0.5395, -0.1333, -0.5212,
          2.3110, -0.8909,  0.2982, -0.1687,  1.2463, -1.5572, -0.3124]])"
1785,1785,588609732283269121,0,0,0,0,0,0,0,Ho aggiunto un video a una playlist di @YouTube: http://t.co/BCVnXruvKu ROMA PRESENTAZIONE LIBRO SVIMEZ SULL’ECONOMIA DEL,['Ho aggiunto un video a una playlist di @YouTube: http://t.co/BCVnXruvKu ROMA PRESENTAZIONE LIBRO SVIMEZ SULL’ECONOMIA DEL'],['descrizione'],"tensor([[-1.7188, -1.1028,  1.6936, -0.4176,  0.5091, -0.7398, -0.6427,  2.5632,
          0.5346,  1.0199,  0.0045, -0.8629, -1.8099,  2.4487, -0.1324, -0.5464,
         -1.0059, -1.6103, -0.2080,  1.9626,  1.7327,  1.0337, -0.5527]])"
1786,1786,589093150028795905,0,0,0,0,0,0,0,MATURA VOGLIOSA ASCOLTA E GODI (tutta italia) http://t.co/73M0wzbfr2,['MATURA VOGLIOSA ASCOLTA E GODI (tutta italia) http://t.co/73M0wzbfr2'],['commento'],"tensor([[-1.8186, -0.7468,  2.3143,  0.2367,  0.0151,  0.1032,  0.0519,  1.2664,
         -0.4887,  1.1769,  1.0660, -0.1693, -1.9163,  2.0059,  0.1631, -0.9936,
         -0.0664, -2.0631, -1.3461,  1.4395,  1.9349,  0.2261, -0.3851]])"
1787,1787,589317281647353856,1,0,1,1,0,1,0,Ma la #Boldrini ha qualche problema? Parla solo di immigrati e di differenza di genere. Lo saprà che esistono anche altri problemucci?,"['Ma la #Boldrini ha qualche problema? Parla solo di immigrati e di differenza di genere.', ' Lo saprà che esistono anche altri problemucci?']","['commento', 'possibilità']","tensor([[-1.3262, -1.0325,  3.0462, -1.1542,  0.6584,  1.5570,  1.2462, -0.7325,
         -0.8827,  1.8613,  1.0807, -1.2864, -1.6491,  2.2457,  0.0184, -0.2367,
         -1.7099, -1.5486, -1.6136,  0.3032,  0.6964, -1.5725,  0.3039]])"
1788,1788,589519570051977217,0,0,0,0,0,0,0,"Renzi a Pompei, i video delle contestazioni - di Simona D'Albora Non sono mancate le contestazioni alla visita. http://t.co/ZGLNhEs75s","[""Renzi a Pompei, i video delle contestazioni - di Simona D'Albora Non sono mancate le contestazioni alla visita. http://t.co/ZGLNhEs75s""]",['non risposta'],"tensor([[-1.4673, -0.7534,  2.3332, -0.4069, -0.4226, -0.2227,  0.2309,  1.5266,
         -0.2800,  1.5595,  0.7780, -0.3769, -2.0252,  2.9755,  0.5532, -1.8615,
         -0.9682, -1.2515, -1.7126,  0.8213,  2.8265, -0.6676, -0.5075]])"
1789,1789,590076187118034945,1,1,1,0,1,1,0,Davanti alla morte di 700 persone bisognerebbe solo fare silenzio!Grande Roy!#unomaggiotaranto  https://t.co/XdN2wbpM1P,"['Davanti alla morte di 700 persone bisognerebbe solo fare silenzio!', 'Grande Roy!#unomaggiotaranto  https://t.co/XdN2wbpM1P']","['prescrizione', 'non risposta']","tensor([[-2.2995, -1.9219,  1.9909, -0.6430,  0.0787,  0.0091,  1.3154, -0.6393,
          0.3923,  2.0289,  1.1699, -0.9954, -1.8425,  1.0381,  1.2490, -1.6073,
          1.9887, -1.4704, -0.4103, -0.3248,  2.3514, -1.4365,  1.0485]])"
1790,1790,590747169612812290,1,0,1,0,0,1,0,E niente .in piedi anche questa volta sul treno. Ed io che volevo dormire.,['E niente .in piedi anche questa volta sul treno. Ed io che volevo dormire.'],['conferma'],"tensor([[-1.7663, -0.9605,  1.7515,  1.8629, -0.3584,  0.4203, -1.2596,  2.3325,
         -1.1956,  0.9263,  1.0896,  1.0030, -1.4185,  1.7557,  0.7258, -1.6339,
         -2.2505, -1.9553, -1.7402,  0.0666,  2.1195,  0.7091,  0.6732]])"
1791,1791,590774168750260224,1,0,0,0,0,0,0,"Buongiorno a tutti, si inizia la giornata. Come va?","['Buongiorno a tutti, si inizia la giornata. Come va?']",['sancire'],"tensor([[-1.2781, -1.3392,  1.8334, -0.7142,  0.1878,  0.3484, -0.0185,  1.7264,
         -0.2386,  2.1121, -0.0324, -0.9004, -1.1928,  2.0719, -0.3620, -0.0506,
         -1.1868, -0.5231, -1.2199,  0.8642,  2.1890, -0.6463, -0.1187]])"
1792,1792,591239298957053952,1,1,0,0,1,0,0,@AntonacciBiagio grazie a te Biagio!,['@AntonacciBiagio grazie a te Biagio!'],['non risposta'],"tensor([[-1.5326, -0.0867,  2.5487,  0.4001, -0.4453, -0.6066, -0.0931,  0.7926,
         -0.6841,  2.2554,  1.5171, -0.2563, -1.7616,  3.1350, -0.4859, -1.4827,
         -1.2259, -1.4516, -1.5886,  0.3074,  2.0166,  0.0350, -0.7257]])"
1793,1793,591492050387800065,1,1,0,0,1,0,0,@iccio1963 Che bel buongiorno!Grazie e baci.buona giornata,['@iccio1963 Che bel buongiorno!Grazie e baci.buona giornata'],['non risposta'],"tensor([[-1.3227, -1.3694,  3.2668, -0.1939, -0.4469,  0.3876, -0.5932,  0.4965,
         -0.4751,  1.9614,  1.8010, -0.7707, -1.8085,  3.6456,  0.3419, -0.8331,
         -1.8048, -1.2119, -1.2497, -0.4431,  0.8528, -0.6918, -0.2771]])"
1794,1794,591604658981994497,1,1,1,0,1,1,0,@/DRUMMERS94s mi piace tutto tranne il nick@👼,['@/DRUMMERS94s mi piace tutto tranne il nick@👼'],['non risposta'],"tensor([[-1.5437, -1.2676,  2.3095,  0.9002, -0.3401,  0.4188, -1.4436,  0.9214,
         -0.6590,  0.7913,  1.3983, -0.1948, -1.7234,  2.6423,  1.6102, -0.9975,
         -2.1794, -1.5647, -0.7554,  0.2761,  0.9240,  0.6437, -0.3742]])"
1795,1795,591839062555668481,0,0,0,0,0,0,0,"Google ora fa concorrenza anche alle compagnie telefoniche, col progetto Google “Fi”: http://t.co/b2Ly0P2jtS http://t.co/323qyReAUN","['Google ora fa concorrenza anche alle compagnie telefoniche, col progetto Google “Fi”: http://t.co/b2Ly0P2jtS http://t.co/323qyReAUN']",['sancire'],"tensor([[-1.1359, -0.8104,  0.9479,  0.2610,  0.9519,  0.2934,  0.2101,  1.4175,
         -0.2056,  1.1868, -0.8503, -0.9241, -0.5990,  1.0898, -0.0540, -0.2049,
         -1.2104, -1.4079, -0.7916,  0.2442,  2.0373, -0.7440,  0.5236]])"
1796,1796,593072690866491393,0,0,0,0,0,0,0,Giornata mondiale vittime dell’amianto 2015. In Italia ancora 4mila morti l’anno: La decima Giornata mondiale . http://t.co/CrwTIdmM1C,['Giornata mondiale vittime dell’amianto 2015. In Italia ancora 4mila morti l’anno: La decima Giornata mondiale . http://t.co/CrwTIdmM1C'],['descrizione'],"tensor([[-1.6068, -0.6696,  1.0309,  0.4266,  0.9459, -0.0379, -0.9964,  3.6604,
         -1.1322,  1.4225, -0.0528, -0.4722, -1.4037,  1.5190, -0.5272, -0.9680,
         -1.7173, -1.1791, -1.8453,  1.2427,  2.6884,  1.2104,  0.1685]])"
1797,1797,593319443549171713,0,0,0,0,0,0,0,#Esteri #News #news Nepal: si organizzano i soccorsi internazionali dopo il terremoto http://t.co/wKHOW23iXn http://t.co/UtApP1uyaa,['#Esteri #News #news Nepal: si organizzano i soccorsi internazionali dopo il terremoto http://t.co/wKHOW23iXn http://t.co/UtApP1uyaa'],['descrizione'],"tensor([[-1.2441, -1.2036,  0.4267, -0.0121,  0.9156, -0.2559, -0.7753,  3.9127,
         -0.1199,  0.6868, -0.9629, -0.7417, -1.4333,  1.0206, -0.7715, -0.4922,
         -0.6637, -1.1258, -0.8080,  2.2201,  2.5563,  1.2727, -0.3647]])"
1798,1798,594196766184087554,1,0,1,0,0,1,0,#Vergogna #SiExpo  https://t.co/Uh8ROEKXIj,['#Vergogna #SiExpo  https://t.co/Uh8ROEKXIj'],['commento'],"tensor([[-1.7895, -0.2267,  3.3134, -0.3292, -0.8877,  0.3776,  0.7782, -0.2729,
         -1.3116,  1.8617,  3.0816, -0.8276, -1.4498,  2.8960,  0.3649, -1.2996,
         -1.1190, -1.2727, -1.8283, -0.0503,  1.8568, -0.8654, -0.6154]])"
1799,1799,594221762893713409,1,0,0,0,0,0,0,@GrouchoMac @IMorleo strano non è alla Scala?,['@GrouchoMac @IMorleo strano non è alla Scala?'],['non risposta'],"tensor([[-1.2744, -0.9985,  2.9706,  0.0069, -0.0701,  0.2671, -0.9429,  0.3564,
         -1.2414,  1.0293,  2.2497, -1.1433, -1.8776,  3.0302,  0.6688,  0.1945,
         -2.3127, -1.7813, -1.0895,  0.2409,  0.3237,  0.1581, -0.1121]])"
1800,1800,594288946433003520,1,0,0,0,0,0,0,Vaffanculo - Marco Masini - Music Video - VEVO http://t.co/LPMiNMotJW Dedico questa cansone a i amici miei della squadra Milan B lega QRSL,['Vaffanculo - Marco Masini - Music Video - VEVO http://t.co/LPMiNMotJW Dedico questa cansone a i amici miei della squadra Milan B lega QRSL'],['commento'],"tensor([[-1.6284, -0.8705,  3.3341, -0.4278, -0.5070,  0.0821,  0.4320,  0.7645,
         -0.5483,  2.0333,  1.2715, -1.0034, -1.7314,  3.4518, -0.2524, -0.9775,
         -1.1093, -1.5741, -1.2832,  0.6673,  1.4991,  0.0113, -0.9129]])"
1801,1801,595210412947349504,1,0,1,0,0,1,0,"Vogliono sempre fare di testa loro, e la maggior parte non sanno neanche per cosa si muovono realmente","['Vogliono sempre fare di testa loro, e la maggior parte non sanno neanche per cosa si muovono realmente']",['sancire'],"tensor([[-2.0350, -0.0672,  1.2803,  1.3315, -0.9581,  1.4332,  1.3808, -1.0012,
         -0.6697,  1.6226,  0.9748,  1.6847, -0.9128,  0.2327,  0.8147, -2.0474,
         -0.3153, -1.7176, -2.2925, -0.0498,  2.1311, -0.1724,  0.5917]])"
1802,1802,595310840452149249,1,1,0,0,1,0,0,@Minaring_AOA_ lo spero anche io! Ho famissima *ridacchia*,"['@Minaring_AOA_ lo spero anche io!', ' Ho famissima *ridacchia*']","['commento', 'commento']","tensor([[-1.3170, -1.4473,  3.3997, -0.6719, -0.6471, -0.2350,  0.7097,  0.2131,
          0.1161,  1.7213,  1.7044, -1.1074, -1.7716,  2.9356,  1.5868, -0.7142,
         -1.4637, -1.1136, -1.8894, -0.2173,  1.5547, -1.3021, -0.2476]])"
1803,1803,595620834028298241,0,0,0,0,0,0,0,"#news La scuola in piazza contro la riforma Matteo Renzi: \Ascoltiamo la . - TGCOM http://t.co/CPTw7f9oYI""","['#news La scuola in piazza contro la riforma Matteo Renzi: \\Ascoltiamo la . - TGCOM http://t.co/CPTw7f9oYI""']",['sancire'],"tensor([[-1.5964, -0.8210,  1.5575, -0.1761, -0.0963,  0.2470, -0.0592,  1.7570,
          0.3310,  1.1720,  0.0598, -0.2981, -2.1309,  2.0789, -0.4851, -1.8279,
         -0.4459, -1.2784, -0.8299,  2.2041,  2.6516,  0.4793, -0.6251]])"
1804,1804,596272710675779585,0,0,0,0,0,0,0,Tra due giorni 37 anni senza Peppino https://t.co/fORKolBNOP via @ChangeItalia,['Tra due giorni 37 anni senza Peppino https://t.co/fORKolBNOP via @ChangeItalia'],['non risposta'],"tensor([[-0.9001, -0.5762,  1.8064,  0.1756, -0.7421,  0.2371, -0.9978,  1.6050,
         -0.7083,  1.3550, -0.0914, -0.7351, -1.0623,  2.5913, -1.3043, -0.4956,
         -2.1737,  0.5845, -1.4538,  0.5015,  1.7264,  1.8209, -0.7812]])"
1805,1805,596344569115082752,1,0,1,0,0,1,0,@giovannibennard sono malata io che dobbiamo fare,['@giovannibennard sono malata io che dobbiamo fare'],['sancire'],"tensor([[-1.8149, -0.1976,  2.2534, -0.5621, -0.1799,  0.5341,  1.9460,  0.1741,
         -0.6713,  1.1802,  1.4598,  0.6191, -1.2317,  1.5497,  1.1099, -2.0571,
         -1.3372, -1.9216, -2.0414,  0.4114,  2.5078, -1.6060,  0.4125]])"
1806,1806,596686786136559616,1,1,0,0,1,0,0,"@baldiniofficial perché ho sempre pensato che fossi bravo anche senza l'aiuto di fiorello, stavi simpatico e facevi ridere","[""@baldiniofficial perché ho sempre pensato che fossi bravo anche senza l'aiuto di fiorello, stavi simpatico e facevi ridere""]",['non risposta'],"tensor([[-1.6773, -0.4567,  3.1108,  0.2609, -1.0622,  0.1992, -0.6527, -0.6807,
         -0.1785,  0.8936,  2.3600,  0.1172, -1.8630,  3.3942,  1.2527, -1.2109,
         -1.7196, -1.4632, -0.4408, -0.4902, -0.1162, -0.7978, -0.1560]])"
1807,1807,596733211746643969,1,0,1,0,0,1,0,L'errore più terribile che possa fare chi è stato nel PCI è pensare che il PD abbia qualcosa a che vedere con quella storia.Non è così!,"[""L'errore più terribile che possa fare chi è stato nel PCI è pensare che il PD abbia qualcosa a che vedere con quella storia.Non è così!""]",['giudizio'],"tensor([[-1.6972, -0.8331,  2.5556,  0.1556, -0.2600,  0.0177, -0.3426, -0.4751,
         -1.2035,  0.8375,  3.2001, -0.4961, -0.7565,  2.2828,  2.4369, -1.3893,
         -1.9670, -1.2965, -1.4766, -0.9069,  0.8251, -1.2545,  1.2948]])"
1808,1808,596792144876195840,1,1,0,0,1,0,0,"#WeAreHereForDecarli noi ci siamo sempre. Grazie per tutti i sorrisi, ti amiamo castorino del nostro cuore. x23","['#WeAreHereForDecarli noi ci siamo sempre. Grazie per tutti i sorrisi, ti amiamo castorino del nostro cuore. x23']",['commento'],"tensor([[-1.4545, -0.9668,  3.3857, -0.5365, -0.4996, -0.0483,  0.7759, -0.1373,
         -0.3870,  2.6933,  1.7953, -1.1233, -1.5137,  3.1505,  0.1150, -1.4740,
         -0.7198, -0.6357, -1.3164, -0.0950,  1.6271, -1.1713, -0.5521]])"
1809,1809,597131405408239617,0,0,0,0,0,0,0,Anche lo SFIZIETTO PIZZERIA ha scelto NEON ALFA http://t.co/uwD6gVWeTH,['Anche lo SFIZIETTO PIZZERIA ha scelto NEON ALFA http://t.co/uwD6gVWeTH'],['specificazione'],"tensor([[-1.4272, -0.9193,  0.8237,  1.5236,  0.2060, -0.8467, -1.8932,  2.7586,
          0.2905,  0.1806, -0.1709, -0.5577, -1.5260,  1.4762, -0.5665, -0.4100,
         -0.6865, -1.5344,  0.1272,  1.4671,  1.0807,  2.7831, -0.6342]])"
1810,1810,597343216644562944,1,0,0,0,0,0,0,Devo cominciare a guardare il diario di scuola più spesso.,['Devo cominciare a guardare il diario di scuola più spesso.'],['sancire'],"tensor([[-2.0140, -1.7511,  0.5965,  1.1744,  0.1004, -0.2545, -0.5735,  1.8343,
          0.9744,  0.4541,  0.2277,  0.5728, -1.2632,  0.1855,  1.1757, -1.3616,
          0.1717, -1.8247, -0.0979, -0.0967,  2.1617,  0.0971,  0.6476]])"
1811,1811,597508400692461569,1,0,1,1,1,0,0,Pure io volevo fare gli auguri alle vostre mamme.Tutte perfette e amorevoli le vostre!,['Pure io volevo fare gli auguri alle vostre mamme.Tutte perfette e amorevoli le vostre!'],['commento'],"tensor([[-2.1034, -1.5450,  2.9785,  0.5764, -0.7812,  0.1897,  0.6592,  0.8193,
          0.3432,  1.9106,  1.2891, -0.0926, -1.9699,  2.7236,  0.6655, -1.2014,
         -1.0228, -2.0937, -1.1159, -0.0523,  1.6028, -0.5825, -0.4873]])"
1812,1812,597834030504116225,1,1,0,1,1,1,0,"#Nonbeccomailaporta  Guarin stagione finita? Dai, un po' di culo anche per noi http://t.co/lp5gqbHbPO","[""#Nonbeccomailaporta  Guarin stagione finita? Dai, un po' di culo anche per noi http://t.co/lp5gqbHbPO""]",['commento'],"tensor([[-1.5916, -1.2641,  3.5949, -0.8218, -0.7990,  1.0275,  0.8052, -0.7711,
         -0.8932,  1.9230,  2.2102, -1.3326, -1.6470,  2.8048,  0.4871, -0.3037,
         -0.9801, -1.3131, -1.1363,  0.2555,  1.0973, -1.5339, -0.1908]])"
1813,1813,598044497205960705,1,1,0,0,1,0,0,"@sunljam le graduatorie per chi deve partecipare alla vacanza inpdap, poi in base alla posizione si sceglie dove andare :)","['@sunljam le graduatorie per chi deve partecipare alla vacanza inpdap, poi in base alla posizione si sceglie dove andare :)']",['specificazione'],"tensor([[-1.0457, -0.8839, -0.9027,  1.7027,  0.8531,  0.0929, -1.1655,  1.4873,
         -0.4850, -0.8439, -1.3954,  0.8465, -1.1469, -1.1611, -0.8867,  0.0205,
          0.6634, -1.8944,  0.9730,  1.2290,  0.8627,  3.7222,  0.3675]])"
1814,1814,598079095990255616,1,0,1,1,0,0,0,Ma tutto questo caldo è legale?,['Ma tutto questo caldo è legale?'],['contrapposizione'],"tensor([[-1.3579, -0.3339,  1.5716, -0.7567,  0.2070,  1.9286,  1.0556, -0.8098,
         -0.9893,  1.4700,  0.3684, -0.4426, -0.7300,  0.7665, -0.2105,  0.5193,
         -1.4794, -1.3168, -1.7231,  1.3729,  2.0145, -1.5800,  0.9987]])"
1815,1815,598565776682024960,1,0,1,1,0,1,0,"Riuscirò a fare due cose praticamente contemporaneamente? No, non ci riuscirò","['Riuscirò a fare due cose praticamente contemporaneamente? No, non ci riuscirò']",['possibilità'],"tensor([[ 1.3323, -0.1363,  0.8175, -1.2267, -0.9900, -0.3719,  0.5864, -0.4002,
          1.2504,  0.6358, -0.6450, -1.0636,  0.2745,  0.5196, -0.4499,  2.6186,
         -1.9431,  2.2192, -1.5706, -0.5868,  0.5997, -0.9918, -0.7682]])"
1816,1816,599591116615196673,1,0,1,0,0,1,0,DISINFORMAZIONE Profugo stupra la figlia della famiglia italiana che lo aveva ospitato – http://t.co/3SpBhGR06i http://t.co/9TOwAjI7fa,['DISINFORMAZIONE Profugo stupra la figlia della famiglia italiana che lo aveva ospitato –\xa0http://t.co/3SpBhGR06i http://t.co/9TOwAjI7fa'],['descrizione'],"tensor([[-2.0346, -0.9733,  1.9823, -0.2038,  0.8369,  0.4712,  0.6712,  2.1191,
         -1.2865,  1.5223,  0.9564, -1.0925, -2.0261,  1.9656, -0.3694, -0.9080,
         -0.7007, -2.4435, -1.0734,  1.3756,  2.0770,  0.8881, -0.2312]])"
1817,1817,600207180818677760,1,0,1,0,0,1,0,"Te caldo anche d'estate, Ma sono Pazzi? - Te caldo anche d’estate, Ma sono Pazzi? …Capita spesso di vedere,. http://t.co/iqbZDA5fnB","[""Te caldo anche d'estate, Ma sono Pazzi?"", ' - Te caldo anche d’estate, Ma sono\xa0Pazzi? …', 'Capita spesso di vedere,. http://t.co/iqbZDA5fnB']","['commento', 'commento', 'conferma']","tensor([[-1.2055, -1.3217,  2.3736,  0.3140,  0.3090,  1.7153, -0.7755,  0.8933,
         -1.3150,  1.6146,  1.1374, -0.5147, -2.2522,  2.3007,  0.2141, -0.1678,
         -2.3506, -1.5579, -1.9101,  0.4989,  1.3810, -0.2351,  0.8185]])"
1818,1818,601064865659256832,1,1,0,0,1,0,0,Io amo andare in centro a fare shopping,['Io amo andare in centro a fare shopping'],['opinione'],"tensor([[-1.5853, -1.2114,  1.3973,  1.6189,  0.1439, -0.1270, -1.4078,  0.6315,
         -0.3356,  0.0947,  1.1379,  0.7889, -1.0642,  1.2558,  2.9159, -1.2898,
         -1.8224, -2.3594, -0.6174, -0.2506,  0.7099,  0.1034,  1.3222]])"
1819,1819,601071129810309120,1,1,0,0,1,0,0,"@juventusfc E come se vogliamo vincerla, forza ragazzi!","['@juventusfc E come se vogliamo vincerla, forza ragazzi!']",['commento'],"tensor([[-1.6014, -1.7976,  2.5810,  0.1756,  0.0703,  0.2662,  0.0928, -0.0249,
          0.0960,  1.3871,  1.5357, -1.0857, -1.2711,  2.0547,  0.9593, -0.3207,
         -1.6334, -1.4280, -1.4680, -0.3133,  1.8307, -1.2173,  0.9686]])"
1820,1820,601668046277767168,0,0,0,0,0,0,0,La misura esatta di Valeria Parrella: Massimo Onofri su @Avvenire_NEI per TROPPA IMPORETANZA ALL'AMORE. http://t.co/TQZIifsozL,"[""La misura esatta di Valeria Parrella: Massimo Onofri su @Avvenire_NEI per TROPPA IMPORETANZA ALL'AMORE. http://t.co/TQZIifsozL""]",['non risposta'],"tensor([[-1.3240, -1.0108,  1.5312,  0.5646,  1.1585, -0.6864, -1.1977,  1.5491,
         -0.8739,  0.4529,  0.9766, -0.9468, -2.0135,  1.9141,  0.4355, -1.1178,
         -1.5505, -1.9762, -1.0696,  1.5344,  1.2784,  2.1060,  0.4225]])"
1821,1821,601799721439666177,1,1,0,0,1,0,0,"@CarloCarli9 @forza_italia la legge, condivisa da tutti, per familiari persone fucilate e decimate è un riconoscimento importante ed atteso","['@CarloCarli9 @forza_italia la legge, condivisa da tutti, per familiari persone fucilate e decimate è un riconoscimento importante ed atteso']",['sancire'],"tensor([[-2.4106, -0.9668,  1.2032,  0.1146,  1.5713, -0.6705,  0.6474,  1.1284,
         -0.0221,  1.6116,  1.0329, -0.4968, -1.4146,  1.1236,  0.8639, -1.9377,
          0.1835, -1.9913, -1.4935, -0.1855,  2.7898, -0.7418,  1.0649]])"
1822,1822,602769917897760768,0,0,0,0,0,0,0,Scopriamo a giugno il paradiso della Regina Sibilla. http://t.co/vdv5E85hFr,['Scopriamo a giugno il paradiso della Regina Sibilla. http://t.co/vdv5E85hFr'],['dichiarazione di intenti'],"tensor([[-1.0722e-01, -1.0507e+00,  6.5554e-01,  1.5533e-01, -1.1877e-03,
         -1.5358e+00, -1.0860e+00,  1.5757e+00,  2.7400e+00,  4.8946e-01,
         -5.0611e-01, -1.4116e+00, -9.3870e-01,  7.9988e-01, -1.2493e+00,
          4.6837e-01, -2.9917e-01,  9.8335e-01,  4.1914e-01,  4.6493e-01,
          9.3627e-01,  2.1337e+00, -9.7320e-01]])"
1823,1823,602864500543459329,0,0,0,0,0,0,0,"Il Catanzaro continua a credere nella possibilità di riportare in giallorosso Andrea Razzitti, anche se il. http://t.co/edVyN6VjOR","['Il Catanzaro continua a credere nella possibilità di riportare in giallorosso Andrea Razzitti, anche se il. http://t.co/edVyN6VjOR']",['descrizione'],"tensor([[-1.1878e+00, -2.1992e+00,  7.5213e-01, -1.2108e-01,  1.6820e+00,
         -3.2574e-04, -9.5644e-01,  2.1382e+00,  1.9149e+00,  5.1706e-01,
         -4.5694e-01, -8.0215e-01, -1.1951e+00,  1.3587e+00,  2.6340e-01,
         -1.2670e-01, -1.0504e+00, -1.6875e+00,  1.4717e-01,  5.3116e-01,
          1.4611e+00,  8.7027e-02,  7.7238e-01]])"
1824,1824,602874974135783425,0,0,0,0,0,0,0,@nonleggerlo uno svizzero che ha trovato l'America .in Italia,"[""@nonleggerlo uno svizzero che ha trovato l'America .in Italia""]",['specificazione'],"tensor([[-1.1997, -0.4465,  0.6548,  0.7799, -0.3343, -0.1736, -0.7310,  0.8342,
         -1.0233, -0.1197,  0.1933, -0.0918, -1.0907,  0.7484, -1.1319,  0.5317,
         -0.5018, -1.5903,  0.4383,  2.5527,  0.3139,  4.4760, -0.9197]])"
1825,1825,602932772735361024,1,1,0,0,1,0,0,@chiccacor domenica spaccate tutto.solo uno stadio come il San Paolo può e deve fare la differenza 💛❤💛❤,"['@chiccacor domenica spaccate tutto.', 'solo uno stadio come il San Paolo può e deve fare la differenza 💛❤💛❤']","['deresponsabilizzazione', 'sancire']","tensor([[-0.7381, -1.0578,  2.3576, -1.0717, -1.0886, -0.2495,  2.6172, -0.3561,
          0.4775,  1.9959,  0.5613, -1.2798, -1.6901,  1.9346, -0.6367, -1.4160,
          1.5634,  0.8618, -0.4750, -0.6544,  1.5365, -1.5769, -0.8616]])"
1826,1826,602964352421998592,1,1,0,0,1,0,0,Quanto è gnocco Rollo?,['Quanto è gnocco Rollo?'],['non risposta'],"tensor([[-1.2780, -1.0502,  3.3186,  0.2235, -0.4174,  0.0779, -0.6486,  0.2024,
         -0.7553,  1.4249,  2.1915, -0.8626, -1.8053,  3.2759,  0.6754, -0.2909,
         -2.0407, -1.7174, -1.4867,  0.0152,  0.4632, -0.3051, -0.4804]])"
1827,1827,603118653429649408,1,0,1,0,0,1,0,"se i sindacati vogliono la trasparenza in tutto , inizino loro ad essere trasparenti e a pubblicare compensi, immobili, ricavi, ecc.","['se i sindacati vogliono la trasparenza in tutto , inizino loro ad essere trasparenti e a pubblicare compensi, immobili, ricavi, ecc.']",['deresponsabilizzazione'],"tensor([[-0.6435,  0.2365,  1.4273, -2.4231, -1.1517,  0.5506,  2.6465, -2.3493,
          1.0500,  0.3088, -0.6738, -1.0087,  0.8801,  0.3814, -0.1514,  1.0870,
          0.7765,  0.1090,  0.6361, -0.5808, -0.7322, -1.0277, -0.0694]])"
1828,1828,603151663927529472,1,0,0,0,0,0,0,A tutti i miei cari followers. http://t.co/ZeTy19swZp,['A tutti i miei cari followers. http://t.co/ZeTy19swZp'],['ridimensionamento'],"tensor([[-1.7225, -0.6650,  1.4572, -0.0099, -0.2958, -0.6556,  0.1829,  1.6967,
          0.0698,  1.9456, -0.1631, -0.6415, -1.5841,  1.6884, -0.8259, -0.3692,
         -0.5845, -0.9028, -0.7784,  1.9972,  1.6405,  1.7625, -1.0245]])"
1829,1829,603567722413203456,1,0,0,0,0,0,0,di questo passo mi metto di nuovo a fare acacia,['di questo passo mi metto di nuovo a fare acacia'],['dichiarazione di intenti'],"tensor([[ 4.9395e-01, -2.9706e-03,  4.2697e-01, -2.9777e-01, -1.0685e+00,
         -1.6161e+00, -4.0680e-02,  2.3144e-01,  3.7974e+00, -4.9586e-01,
         -7.7707e-01, -7.7701e-01,  9.8618e-01,  1.4864e-01,  9.2432e-01,
          8.5143e-02, -1.6398e+00,  9.4152e-01, -5.5722e-01, -1.2916e+00,
          3.8845e-01,  1.7606e-01, -4.2868e-01]])"
